event_id,datetime,prize_id,prize
542,2023-02-13 18:56:39,805,Ammo*200
542,2023-02-13 18:56:39,832,Intermediate Training Data*40
542,2023-02-13 18:56:40,827,Basic Training Data*20
542,2023-02-13 18:56:40,878,Memory Fragment*10
542,2023-02-13 18:56:40,807,Rations*100
542,2023-02-13 18:56:40,921,Quick Analysis Contract
542,2023-02-13 18:56:40,802,Manpower*200
542,2023-02-13 18:56:40,827,Basic Training Data*20
542,2023-02-13 18:56:40,813,Token*2
542,2023-02-13 18:56:40,807,Rations*100
542,2023-02-13 18:56:40,804,Ammo*100
542,2023-02-13 18:56:40,805,Ammo*200
542,2023-02-13 18:56:42,806,Ammo*300
542,2023-02-13 18:56:42,801,Manpower*100
542,2023-02-13 18:56:42,921,Quick Analysis Contract
542,2023-02-13 18:56:42,839,Battery*20
542,2023-02-13 18:56:42,816,Enhancement Capsule*2
542,2023-02-13 18:56:42,805,Ammo*200
542,2023-02-13 18:56:42,829,Basic Training Data*40
542,2023-02-13 18:56:42,920,Pure Sample
542,2023-02-13 18:56:42,811,Parts*200
542,2023-02-13 18:56:42,811,Parts*200
